KEY,KEY_HOUSE,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_9997,Q1_9997_TXT,Q1_9998,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_5_TXT,Q3_9999,Q3_9999_TXT,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9998,Q5,WT1,D_AGE,D_INC,D_AREA1,SIDO1,SIDO2
21050610038A,21050610038A33,,2.0,,4.0,,6.0,,,9.0,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,949.9121387283237,4,5,1,2,2
21050610038A,21050610038A39,1.0,2.0,3.0,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,949.9121387283237,4,5,1,2,2
21050610038A,21050610038A41,,2.0,3.0,4.0,,6.0,,8.0,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,3,949.9121387283237,4,2,1,2,2
21050610038A,21050610038A50,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,949.9121387283237,3,5,1,2,2
21050610038A,21050610038A62,1.0,2.0,3.0,4.0,,6.0,,,9.0,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,7,949.9121387283237,4,5,1,2,2
21050610038A,21050610038A64,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,4,949.9121387283237,5,3,1,2,2
210506101231,21050610123108,,2.0,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,941.7087378640776,3,3,1,2,2
210506101231,21050610123110,1.0,2.0,3.0,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,3,941.7087378640776,3,2,1,2,2
210506101231,21050610123119,1.0,2.0,3.0,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,941.7087378640776,2,4,1,2,2
210506101231,21050610123130,,,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,941.7087378640776,3,4,1,2,2
210506101231,21050610123137,1.0,2.0,3.0,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,5,941.7087378640776,4,4,1,2,2
210506101231,21050610123139,,2.0,3.0,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,941.7087378640776,2,4,1,2,2
210506101231,21050610123147,1.0,,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,,,2,941.7087378640776,5,1,1,2,2
210506101231,21050610123149,1.0,2.0,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,941.7087378640776,2,2,1,2,2
210506101231,21050610123154,,2.0,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,941.7087378640776,1,2,1,2,2
210506101231,21050610123161,1.0,2.0,3.0,4.0,,6.0,,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,941.7087378640776,2,4,1,2,2
21050640055A,21050640055A02,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,4,949.9121387283237,3,3,1,2,2
21050640055A,21050640055A05,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,949.9121387283237,5,2,1,2,2
21050640055A,21050640055A06,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,949.9121387283237,4,2,1,2,2
21050640055A,21050640055A09,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,949.9121387283237,5,3,1,2,2
21050640055A,21050640055A11,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,949.9121387283237,4,2,1,2,2
21050640055A,21050640055A12,1.0,2.0,,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,949.9121387283237,2,3,1,2,2
21050640055A,21050640055A15,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,4,5,1,2,2
21050640055A,21050640055A25,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,5,949.9121387283237,5,4,1,2,2
21050640055A,21050640055A33,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,949.9121387283237,5,2,1,2,2
21050640055A,21050640055A57,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,949.9121387283237,5,2,1,2,2
21050660066A,21050660066A01,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,4,949.9121387283237,3,3,1,2,2
21050660066A,21050660066A04,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,949.9121387283237,2,5,1,2,2
21050660066A,21050660066A07,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,949.9121387283237,5,4,1,2,2
21050660066A,21050660066A12,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,949.9121387283237,5,2,1,2,2
21050660066A,21050660066A13,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,949.9121387283237,5,2,1,2,2
21050660066A,21050660066A15,1.0,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,,,,8.0,,4,949.9121387283237,4,3,1,2,2
21050660066A,21050660066A19,1.0,2.0,,4.0,,6.0,,8.0,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,949.9121387283237,2,5,1,2,2
21050660066A,21050660066A25,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,949.9121387283237,4,4,1,2,2
21050660066A,21050660066A49,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,949.9121387283237,3,4,1,2,2
21050660066A,21050660066A73,,2.0,,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,949.9121387283237,4,5,1,2,2
210507000601,21050700060103,,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,941.7087378640776,3,5,1,2,2
210507000601,21050700060105,1.0,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,5,941.7087378640776,5,4,1,2,2
210507000601,21050700060107,,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,2,941.7087378640776,5,1,1,2,2
210507000601,21050700060108,1.0,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,4,941.7087378640776,5,3,1,2,2
210507000601,21050700060109,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,941.7087378640776,3,5,1,2,2
210507000601,21050700060111,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,2,941.7087378640776,5,1,1,2,2
210507000601,21050700060133,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,941.7087378640776,5,2,1,2,2
210507000601,21050700060141,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,941.7087378640776,4,5,1,2,2
210507000601,21050700060165,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,5,941.7087378640776,5,4,1,2,2
210507000601,21050700060181,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,941.7087378640776,5,4,1,2,2
21050720055A,21050720055A02,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,949.9121387283237,4,4,1,2,2
21050720055A,21050720055A07,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,949.9121387283237,3,4,1,2,2
21050720055A,21050720055A08,,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,4,949.9121387283237,4,3,1,2,2
21050720055A,21050720055A11,1.0,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,6,949.9121387283237,4,5,1,2,2
21050720055A,21050720055A14,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,949.9121387283237,2,2,1,2,2
21050720055A,21050720055A17,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,949.9121387283237,3,3,1,2,2
21050720055A,21050720055A19,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,949.9121387283237,3,4,1,2,2
21050720055A,21050720055A29,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,7,949.9121387283237,5,5,1,2,2
21050720055A,21050720055A50,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,4,5,1,2,2
21050720055A,21050720055A57,1.0,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,949.9121387283237,4,4,1,2,2
21050750012A,21050750012A03,1.0,2.0,3.0,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,8,949.9121387283237,4,5,1,2,2
21050750012A,21050750012A08,1.0,,,4.0,,6.0,7.0,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,949.9121387283237,2,3,1,2,2
21050750012A,21050750012A14,1.0,2.0,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,949.9121387283237,5,5,1,2,2
21050750012A,21050750012A17,,,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,949.9121387283237,5,3,1,2,2
21050750012A,21050750012A19,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,949.9121387283237,3,5,1,2,2
21050750012A,21050750012A20,,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,2,949.9121387283237,5,1,1,2,2
21050750012A,21050750012A27,,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,3,949.9121387283237,5,2,1,2,2
21050750012A,21050750012A30,,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,3,949.9121387283237,5,2,1,2,2
21050750012A,21050750012A49,1.0,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,949.9121387283237,5,1,1,2,2
21050750012A,21050750012A65,,,3.0,,,6.0,7.0,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,4,949.9121387283237,4,3,1,2,2
210507601421,21050760142103,,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,3,941.7087378640776,5,2,1,2,2
210507601421,21050760142107,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,941.7087378640776,5,1,1,2,2
210507601421,21050760142110,1.0,,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,7,941.7087378640776,4,5,1,2,2
210507601421,21050760142115,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,1,941.7087378640776,5,1,1,2,2
210507601421,21050760142119,1.0,,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,941.7087378640776,4,4,1,2,2
210507601421,21050760142120,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,941.7087378640776,5,2,1,2,2
210507601421,21050760142123,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,941.7087378640776,5,2,1,2,2
210507601421,21050760142137,,2.0,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,941.7087378640776,5,5,1,2,2
210507601421,21050760142149,,,3.0,,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,941.7087378640776,4,2,1,2,2
210507601421,21050760142161,1.0,,,4.0,,6.0,7.0,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,941.7087378640776,2,3,1,2,2
21050770003A,21050770003A01,,,,4.0,,6.0,7.0,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,,,,,4,949.9121387283237,4,3,1,2,2
21050770003A,21050770003A04,,,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,949.9121387283237,4,5,1,2,2
21050770003A,21050770003A07,1.0,,,4.0,,6.0,7.0,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,4,949.9121387283237,4,3,1,2,2
21050770003A,21050770003A12,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,949.9121387283237,3,5,1,2,2
21050770003A,21050770003A16,,,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,949.9121387283237,5,1,1,2,2
21050770003A,21050770003A19,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,8,949.9121387283237,4,5,1,2,2
21050770003A,21050770003A25,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,2,5,1,2,2
21050770003A,21050770003A29,1.0,,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,,6.0,,,,3,949.9121387283237,5,2,1,2,2
21050770003A,21050770003A30,,2.0,3.0,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,3,5,1,2,2
21050770003A,21050770003A57,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,949.9121387283237,3,5,1,2,2
21050810032A,21050810032A05,,,,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,949.9121387283237,2,5,1,2,2
21050810032A,21050810032A08,,2.0,,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,949.9121387283237,5,5,1,2,2
21050810032A,21050810032A09,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,949.9121387283237,5,3,1,2,2
21050810032A,21050810032A10,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,949.9121387283237,3,3,1,2,2
21050810032A,21050810032A14,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,949.9121387283237,4,3,1,2,2
21050810032A,21050810032A16,1.0,2.0,,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,949.9121387283237,5,5,1,2,2
21050810032A,21050810032A33,1.0,2.0,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,949.9121387283237,4,4,1,2,2
21050810032A,21050810032A57,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,949.9121387283237,5,3,1,2,2
21050810032A,21050810032A65,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,3,949.9121387283237,3,2,1,2,2
21050810032A,21050810032A73,1.0,,,4.0,,6.0,7.0,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,949.9121387283237,4,5,1,2,2
210508100551,21050810055104,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,,,4,941.7087378640776,4,3,1,2,2
210508100551,21050810055108,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,5,941.7087378640776,2,4,1,2,2
210508100551,21050810055109,,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,941.7087378640776,5,5,1,2,2
210508100551,21050810055110,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,941.7087378640776,4,5,1,2,2
210508100551,21050810055113,,,3.0,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,5.0,,,,,2,941.7087378640776,5,1,1,2,2
210508100551,21050810055116,,,,4.0,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,,5.0,,,,,3,941.7087378640776,5,2,1,2,2
210508100551,21050810055129,1.0,2.0,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,941.7087378640776,5,4,1,2,2
210508100551,21050810055136,1.0,2.0,,4.0,,6.0,,,,,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,941.7087378640776,1,3,1,2,2
210508100551,21050810055157,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,4,941.7087378640776,5,3,1,2,2
210508100551,21050810055164,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,941.7087378640776,5,4,1,2,2
210508301221,21050830122105,1.0,,3.0,,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,8.0,,2,941.7087378640776,5,1,1,2,2
210508301221,21050830122113,,,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,941.7087378640776,5,4,1,2,2
210508301221,21050830122118,,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,6,941.7087378640776,2,5,1,2,2
210508301221,21050830122128,1.0,2.0,,4.0,,6.0,,,,10.0,11.0,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,5,941.7087378640776,4,4,1,2,2
210508301221,21050830122137,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,941.7087378640776,2,3,1,2,2
210508301221,21050830122140,1.0,2.0,,4.0,,6.0,,,9.0,10.0,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,,,8.0,,6,941.7087378640776,4,5,1,2,2
210508301221,21050830122147,,,3.0,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,3,941.7087378640776,4,2,1,2,2
210508301221,21050830122149,1.0,2.0,,4.0,5.0,6.0,,,9.0,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,6,941.7087378640776,3,5,1,2,2
210508301221,21050830122159,1.0,2.0,,4.0,5.0,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,8.0,,5,941.7087378640776,3,4,1,2,2
210508301221,21050830122161,,2.0,3.0,4.0,,6.0,,,9.0,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,7,941.7087378640776,4,5,1,2,2
21050830203A,21050830203A03,,2.0,3.0,,,6.0,,,,,,,,,1,,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,949.9121387283237,5,2,1,2,2
21050830203A,21050830203A11,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,949.9121387283237,4,3,1,2,2
21050830203A,21050830203A15,1.0,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,949.9121387283237,3,5,1,2,2
21050830203A,21050830203A19,,2.0,,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,4.0,,,,,,,3,4.0,5.0,,,8.0,,8,949.9121387283237,5,5,1,2,2
21050830203A,21050830203A22,1.0,2.0,3.0,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,949.9121387283237,3,5,1,2,2
21050830203A,21050830203A28,1.0,2.0,3.0,4.0,,6.0,,8.0,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,949.9121387283237,5,5,1,2,2
21050830203A,21050830203A37,,2.0,3.0,,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,3,949.9121387283237,5,2,1,2,2
21050830203A,21050830203A47,1.0,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,4,949.9121387283237,2,3,1,2,2
21050830203A,21050830203A55,,2.0,,4.0,,6.0,,,,10.0,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,7,949.9121387283237,3,5,1,2,2
21050830203A,21050830203A58,,2.0,,4.0,,6.0,,8.0,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,8.0,,6,949.9121387283237,4,5,1,2,2
21060510083A,21060510083A08,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,2,5,1,2,2
21060510083A,21060510083A15,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,949.9121387283237,5,1,1,2,2
21060510083A,21060510083A24,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,6.0,,,,2,949.9121387283237,5,1,1,2,2
21060510083A,21060510083A29,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,2,5,1,2,2
21060510083A,21060510083A37,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,8,949.9121387283237,3,5,1,2,2
21060510083A,21060510083A45,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,9,949.9121387283237,4,5,1,2,2
21060510083A,21060510083A50,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,5.0,,,,,3,949.9121387283237,5,2,1,2,2
21060510083A,21060510083A58,,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,6.0,,,,7,949.9121387283237,3,5,1,2,2
21060510083A,21060510083A67,,2.0,,4.0,5.0,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,3,5,1,2,2
21060510083A,21060510083A71,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,8,949.9121387283237,3,5,1,2,2
21060520023A,21060520023A08,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,,6.0,,,,3,949.9121387283237,5,2,1,2,2
21060520023A,21060520023A18,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,2,5,1,2,2
21060520023A,21060520023A25,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,5,5,1,2,2
21060520023A,21060520023A30,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,5,949.9121387283237,3,4,1,2,2
21060520023A,21060520023A36,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,2,5,1,2,2
21060520023A,21060520023A43,1.0,2.0,,4.0,5.0,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,2.0,3,4.0,5.0,6.0,,,,6,949.9121387283237,3,5,1,2,2
21060520023A,21060520023A53,,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,,,,,,2,949.9121387283237,5,1,1,2,2
21060520023A,21060520023A58,1.0,,,4.0,,6.0,,,,,,,,,1,1.0,2.0,3.0,,,,,,1.0,,3,4.0,,,,,,2,949.9121387283237,5,1,1,2,2
21060520023A,21060520023A64,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,6,949.9121387283237,2,5,1,2,2
21060520023A,21060520023A71,1.0,,,4.0,,6.0,7.0,,,,,,,,1,1.0,2.0,3.0,,,,,,,,3,4.0,5.0,,,,,8,949.9121387283237,4,5,1,2,2
